household_id,no_of_household_members,no_of_storeys
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3596,3,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3597,4,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3598,6,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3599,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3600,3,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3601,7,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3602,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3603,4,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3604,3,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3605,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3606,4,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3607,2,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3608,4,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3609,2,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3610,8,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3611,5,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3612,3,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3613,7,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
ID3614,3,1.0
