household_id,no_of_household_members,floor_area
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3793,5,1100.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3794,2,1556.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3795,2,750.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3796,3,1200.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3797,3,1024.0
ID3798,1,2500.0
ID3798,1,2500.0
ID3798,1,2500.0
ID3798,1,2500.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3799,4,2000.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3800,4,550.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3801,2,3000.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3802,5,800.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3803,5,1200.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3804,5,1900.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3805,3,800.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3806,5,2200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3807,4,1200.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3808,4,504.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3809,3,500.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3810,4,842.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3811,3,756.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3812,4,2000.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3813,4,360.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
ID3814,4,1252.0
